Prompt_ID;Metric;Method;Source_0;Source_1;Source_2;Source_3;Source_4;Target_Index;User Prompt;Focus Topic;Journey Phase;Persona;Target_Score;Other_Score;Comp_1_Score;Comp_2_Score;Comp_3_Score;Comp_4_Score
100;Position Adjusted Sentence Count;Average Baseline;1.1256;0.0;0.0;0.0;0.0;3;Time to implement security framework requirements for cloud-based applications with microsegmentation and least privilege access;Security/Risk/Compliance Services;Action;End User;0.0;0.2814;1.1256;0.0;0.0;0.0
100;Position Adjusted Wordcount;Average Baseline;0.6;0.1;0.1;0.1;0.1;3;Time to implement security framework requirements for cloud-based applications with microsegmentation and least privilege access;Security/Risk/Compliance Services;Action;End User;0.1;0.225;0.6;0.1;0.1;0.1
100;ROUGE-L Recall;Average Baseline;0.0141;0.020900000000000002;0.0269;0.03925;0.0157;3;Time to implement security framework requirements for cloud-based applications with microsegmentation and least privilege access;Security/Risk/Compliance Services;Action;End User;0.03925;0.0194;0.0141;0.020900000000000002;0.0269;0.0157
100;RVS Sentiment;Average Baseline;8.3992;0.0;0.0;0.0;0.0;3;Time to implement security framework requirements for cloud-based applications with microsegmentation and least privilege access;Security/Risk/Compliance Services;Action;End User;0.0;2.0998;8.3992;0.0;0.0;0.0
100;Sentence Cite;Average Baseline;1.5;0.0;0.0;0.0;0.0;3;Time to implement security framework requirements for cloud-based applications with microsegmentation and least privilege access;Security/Risk/Compliance Services;Action;End User;0.0;0.375;1.5;0.0;0.0;0.0
101;Absolute Wordcount;Average Baseline;0.8239052238805971;0.04104477611940295;0.0616;0.0;0.07345;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;0.04104477611940295;0.23973880597014924;0.8239052238805971;0.0616;0.0;0.07345
101;BLEU Score;Average Baseline;0.0;0.0;0.00015;0.0013;0.0;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;0.0;0.0003625;0.0;0.00015;0.0013;0.0
101;Chat Cite;Average Baseline;1.0;0.5;0.5;0.0;0.5;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;0.5;0.5;1.0;0.5;0.0;0.5
101;GEval Overall;Average Baseline;3.854435714285714;3.139914285714285;3.1630285714285713;2.98065;3.093685714285714;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;3.139914285714285;3.27295;3.854435714285714;3.1630285714285713;2.98065;3.093685714285714
101;Length Ratio;Average Baseline;0.0826;0.0784;0.138;0.34409999999999996;0.3129;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;0.0784;0.21939999999999998;0.0826;0.138;0.34409999999999996;0.3129
101;Perplexity;Average Baseline;-6.9702;-6.5547;-6.9377;-8.9472;-7.9141;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;-6.5547;-7.6923;-6.9702;-6.9377;-8.9472;-7.9141
101;Position Adjusted Sentence Count;Average Baseline;4.14845;0.1614;0.37645;0.0;0.50755;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;0.1614;1.2581125;4.14845;0.37645;0.0;0.50755
101;Position Adjusted Wordcount;Average Baseline;0.8447697148030784;0.04593028519692165;0.0593;0.0;0.05;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;0.04593028519692165;0.23851742870076958;0.8447697148030784;0.0593;0.0;0.05
101;ROUGE-L Recall;Average Baseline;0.0424;0.031200000000000002;0.0422;0.07055;0.06455;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;0.031200000000000002;0.054925;0.0424;0.0422;0.07055;0.06455
101;RVS Sentiment;Average Baseline;-6.55155;-1.87035;4.91155;0.0;-1.4698;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;-1.87035;-0.77745;-6.55155;4.91155;0.0;-1.4698
101;Sentence Cite;Average Baseline;7.0;0.5;1.0;0.0;1.5;1;I'm not sure what's the best approach to addressing security risks from unpatched vulnerabilities in our VMs;Security/Risk/Compliance Services;No-Funnel;End User;0.5;2.375;7.0;1.0;0.0;1.5
102;Absolute Wordcount;Average Baseline;0.0;0.0;0.5474792993630573;0.45252070063694266;0.0;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;0.0;0.25;0.0;0.0;0.5474792993630573;0.45252070063694266
102;BLEU Score;Average Baseline;0.0026;0.0;0.0213;0.0025;0.0;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;0.0;0.0066;0.0026;0.0;0.0213;0.0025
102;Chat Cite;Average Baseline;0.0;0.0;1.0;1.0;0.0;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;0.0;0.5;0.0;0.0;1.0;1.0
102;GEval Overall;Average Baseline;3.248807142857143;3.523292857142857;3.903492857142857;3.5584;2.974614285714286;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;2.974614285714286;3.5584982142857142;3.248807142857143;3.523292857142857;3.903492857142857;3.5584
102;Length Ratio;Average Baseline;0.3204;0.7514;0.36214999999999997;0.22815000000000002;2.176;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;2.176;0.415525;0.3204;0.7514;0.36214999999999997;0.22815000000000002
102;Perplexity;Average Baseline;-9.5483;-10.5058;-13.4849;-13.8363;-20.816;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;-20.816;-11.843824999999999;-9.5483;-10.5058;-13.4849;-13.8363
102;Position Adjusted Sentence Count;Average Baseline;0.0;0.0;2.62915;1.8275;0.0;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;0.0;1.1141625;0.0;0.0;2.62915;1.8275
102;Position Adjusted Wordcount;Average Baseline;0.0;0.0;0.5772235100173263;0.42277648998267364;0.0;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;0.0;0.25;0.0;0.0;0.5772235100173263;0.42277648998267364
102;ROUGE-L Recall;Average Baseline;0.0755;0.12769999999999998;0.1404;0.07145;0.08845;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;0.08845;0.1037625;0.0755;0.12769999999999998;0.1404;0.07145
102;RVS Sentiment;Average Baseline;0.0;0.0;4.79185;8.70215;0.0;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;0.0;3.3735;0.0;0.0;4.79185;8.70215
102;Sentence Cite;Average Baseline;0.0;0.0;4.5;3.5;0.0;4;We're currently facing issues with data center thermal management. Can direct liquid cooling solutions help?;Direct Liquid Cooling;Action;End User;0.0;2.0;0.0;0.0;4.5;3.5
103;Absolute Wordcount;Average Baseline;0.8148;0.05555;0.12965;0.0;0.0;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);0.05555;0.2361125;0.8148;0.12965;0.0;0.0
103;BLEU Score;Average Baseline;0.0;0.0;0.0;0.00055;0.0001;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);0.0;0.00016250000000000002;0.0;0.0;0.00055;0.0001
103;Chat Cite;Average Baseline;1.0;0.5;0.5;0.0;0.0;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);0.5;0.375;1.0;0.5;0.0;0.0
103;GEval Overall;Average Baseline;3.6292;3.1924285714285716;3.3800285714285714;3.084642857142857;3.05475;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);3.1924285714285716;3.287155357142857;3.6292;3.3800285714285714;3.084642857142857;3.05475
103;Length Ratio;Average Baseline;0.0611;1.1826;0.24445;0.20129999999999998;0.17054999999999998;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);1.1826;0.16935;0.0611;0.24445;0.20129999999999998;0.17054999999999998
103;Perplexity;Average Baseline;-7.6817;-18.788;-7.3057;-11.2438;-6.7989;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);-18.788;-8.257525;-7.6817;-7.3057;-11.2438;-6.7989
103;Position Adjusted Sentence Count;Average Baseline;1.13685;0.19865;0.6322;0.0;0.0;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);0.19865;0.4422625;1.13685;0.6322;0.0;0.0
103;Position Adjusted Wordcount;Average Baseline;0.8267;0.03645;0.13685;0.0;0.0;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);0.03645;0.2408875;0.8267;0.13685;0.0;0.0
103;ROUGE-L Recall;Average Baseline;0.0296;0.1366;0.0799;0.0635;0.06355;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);0.1366;0.059137499999999996;0.0296;0.0799;0.0635;0.06355
103;RVS Sentiment;Average Baseline;11.3674;1.17945;3.9442;0.0;0.0;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);1.17945;3.8279;11.3674;3.9442;0.0;0.0
103;Sentence Cite;Average Baseline;2.0;0.5;1.0;0.0;0.0;1;Assessing virtualization solution effectiveness for cloud computing workloads with NVMe-over-Fabrics and storage class memory;Virtualization Solutions;Post-Purchase Use;Subject Matter Expert (SME);0.5;0.75;2.0;1.0;0.0;0.0
104;Absolute Wordcount;Average Baseline;0.0;0.46765374331550796;0.0;0.30322566844919785;0.2291205882352941;3;Evaluating IoT solution requirements for real-time analytics and sensor fusion in industrial settings with machine learning-powered predictive maintenance;Internet of Things (IoT);Post-Purchase Use;Subject Matter Expert (SME);0.30322566844919785;0.17419358288770054;0.0;0.46765374331550796;0.0;0.2291205882352941
104;BLEU Score;Average Baseline;0.0;0.0003;0.0;0.0;0.0;3;Evaluating IoT solution requirements for real-time analytics and sensor fusion in industrial settings with machine learning-powered predictive maintenance;Internet of Things (IoT);Post-Purchase Use;Subject Matter Expert (SME);0.0;7.5e-05;0.0;0.0003;0.0;0.0
104;Chat Cite;Average Baseline;0.0;1.0;0.0;1.0;1.0;3;Evaluating IoT solution requirements for real-time analytics and sensor fusion in industrial settings with machine learning-powered predictive maintenance;Internet of Things (IoT);Post-Purchase Use;Subject Matter Expert (SME);1.0;0.5;0.0;1.0;0.0;1.0
104;GEval Overall;Average Baseline;2.8475642857142853;3.807607142857143;2.882078571428571;3.3886142857142856;3.4370285714285718;3;Evaluating IoT solution requirements for real-time analytics and sensor fusion in industrial settings with machine learning-powered predictive maintenance;Internet of Things (IoT);Post-Purchase Use;Subject Matter Expert (SME);3.3886142857142856;3.2435696428571426;2.8475642857142853;3.807607142857143;2.882078571428571;3.4370285714285718
104;Length Ratio;Average Baseline;5.4569;0.17215;0.242;0.18335;0.05605;3;Evaluating IoT solution requirements for real-time analytics and sensor fusion in industrial settings with machine learning-powered predictive maintenance;Internet of Things (IoT);Post-Purchase Use;Subject Matter Expert (SME);0.18335;1.481775;5.4569;0.17215;0.242;0.05605
104;Perplexity;Average Baseline;-46.5627;-15.7731;-12.5421;-9.8222;-6.8734;3;Evaluating IoT solution requirements for real-time analytics and sensor fusion in industrial settings with machine learning-powered predictive maintenance;Internet of Things (IoT);Post-Purchase Use;Subject Matter Expert (SME);-9.8222;-20.437825;-46.5627;-15.7731;-12.5421;-6.8734
104;Position Adjusted Sentence Count;Average Baseline;0.0;2.4747;0.0;1.57835;1.2385000000000002;3;Evaluating IoT solution requirements for real-time analytics and sensor fusion in industrial settings with machine learning-powered predictive maintenance;Internet of Things (IoT);Post-Purchase Use;Subject Matter Expert (SME);1.57835;0.9283;0.0;2.4747;0.0;1.2385000000000002
104;Position Adjusted Wordcount;Average Baseline;0.0;0.46800503683036765;0.0;0.31035713522960584;0.2216378279400265;3;Evaluating IoT solution requirements for real-time analytics and sensor fusion in industrial settings with machine learning-powered predictive maintenance;Internet of Things (IoT);Post-Purchase Use;Subject Matter Expert (SME);0.31035713522960584;0.1724107161925985;0.0;0.46800503683036765;0.0;0.2216378279400265
